0.000000000000000	0.865
0.001000000000000	0.855
0.002000000000000	0.784
0.003000000000000	0.631
0.004000000000000	0.402
0.005000000000000	0.351
0.006000000000000	0.428
0.007000000000000	0.560
0.008000000000000	0.697
0.009000000000000	0.804
0.010000000000000	0.860
0.011000000000000	0.845
0.012000000000000	0.774
0.013000000000000	0.616
0.014000000000000	0.392
0.015000000000000	0.346
0.016000000000000	0.428
0.017000000000000	0.560
0.018000000000000	0.697
0.019000000000000	0.809
0.020000000000000	0.865
0.021000000000000	0.855
0.022000000000000	0.779
0.023000000000000	0.631
0.024000000000000	0.402
0.025000000000000	0.346
0.026000000000000	0.428
0.027000000000000	0.560
0.028000000000000	0.692
0.029000000000000	0.804
0.030000000000000	0.855
0.031000000000000	0.845
0.032000000000000	0.769
0.033000000000000	0.611
0.034000000000000	0.392
0.035000000000000	0.346
0.036000000000000	0.428
0.037000000000000	0.555
0.038000000000000	0.692
0.039000000000000	0.804
0.040000000000000	0.860
0.041000000000000	0.850
0.042000000000000	0.774
0.043000000000000	0.626
0.044000000000000	0.402
0.045000000000000	0.346
0.046000000000000	0.428
0.047000000000000	0.555
0.048000000000000	0.692
0.049000000000000	0.799
0.050000000000000	0.855
0.051000000000000	0.840
0.052000000000000	0.769
0.053000000000000	0.611
0.054000000000000	0.392
0.055000000000000	0.341
0.056000000000000	0.423
0.057000000000000	0.555
0.058000000000000	0.692
0.059000000000000	0.804
0.060000000000000	0.860
0.061000000000000	0.850
0.062000000000000	0.774
0.063000000000000	0.626
0.064000000000000	0.402
0.065000000000000	0.346
0.066000000000000	0.423
0.067000000000000	0.555
0.068000000000000	0.692
0.069000000000000	0.799
0.070000000000000	0.855
0.071000000000000	0.840
0.072000000000000	0.764
0.073000000000000	0.611
0.074000000000000	0.392
0.075000000000000	0.346
0.076000000000000	0.428
0.077000000000000	0.555
0.078000000000000	0.692
0.079000000000000	0.804
0.080000000000000	0.860
0.081000000000000	0.850
0.082000000000000	0.779
0.083000000000000	0.631
0.084000000000000	0.402
0.085000000000000	0.346
0.086000000000000	0.428
0.087000000000000	0.555
0.088000000000000	0.692
0.089000000000000	0.799
0.090000000000000	0.855
0.091000000000000	0.840
0.092000000000000	0.769
0.093000000000000	0.611
0.094000000000000	0.392
0.095000000000000	0.341
0.096000000000000	0.423
0.097000000000000	0.555
0.098000000000000	0.692
0.099000000000000	0.804
0.100000000000000	0.855
0.101000000000000	0.850
0.102000000000000	0.774
0.103000000000000	0.626
0.104000000000000	0.402
0.105000000000000	0.346
0.106000000000000	0.423
0.107000000000000	0.555
0.108000000000000	0.687
0.109000000000000	0.799
0.110000000000000	0.850
0.111000000000000	0.840
0.112000000000000	0.764
0.113000000000000	0.611
0.114000000000000	0.392
0.115000000000000	0.341
0.116000000000000	0.423
0.117000000000000	0.555
0.118000000000000	0.692
0.119000000000000	0.804
0.120000000000000	0.860
0.121000000000000	0.845
0.122000000000000	0.779
0.123000000000000	0.626
0.124000000000000	0.402
0.125000000000000	0.346
0.126000000000000	0.428
0.127000000000000	0.555
0.128000000000000	0.692
0.129000000000000	0.799
0.130000000000000	0.850
0.131000000000000	0.840
0.132000000000000	0.764
0.133000000000000	0.611
0.134000000000000	0.392
0.135000000000000	0.341
0.136000000000000	0.423
0.137000000000000	0.555
0.138000000000000	0.692
0.139000000000000	0.799
0.140000000000000	0.855
0.141000000000000	0.845
0.142000000000000	0.774
0.143000000000000	0.631
0.144000000000000	0.402
0.145000000000000	0.346
0.146000000000000	0.423
0.147000000000000	0.555
0.148000000000000	0.687
0.149000000000000	0.799
0.150000000000000	0.850
0.151000000000000	0.840
0.152000000000000	0.764
0.153000000000000	0.611
0.154000000000000	0.392
0.155000000000000	0.341
0.156000000000000	0.423
0.157000000000000	0.555
0.158000000000000	0.687
0.159000000000000	0.799
0.160000000000000	0.855
0.161000000000000	0.845
0.162000000000000	0.774
0.163000000000000	0.626
0.164000000000000	0.402
0.165000000000000	0.346
0.166000000000000	0.423
0.167000000000000	0.555
0.168000000000000	0.687
0.169000000000000	0.799
0.170000000000000	0.850
0.171000000000000	0.840
0.172000000000000	0.764
0.173000000000000	0.611
0.174000000000000	0.387
0.175000000000000	0.341
0.176000000000000	0.423
0.177000000000000	0.555
0.178000000000000	0.687
0.179000000000000	0.799
0.180000000000000	0.855
0.181000000000000	0.845
0.182000000000000	0.774
0.183000000000000	0.626
0.184000000000000	0.402
0.185000000000000	0.346
0.186000000000000	0.423
0.187000000000000	0.555
0.188000000000000	0.687
0.189000000000000	0.799
0.190000000000000	0.850
0.191000000000000	0.840
0.192000000000000	0.764
0.193000000000000	0.611
0.194000000000000	0.392
0.195000000000000	0.341
0.196000000000000	0.423
0.197000000000000	0.555
0.198000000000000	0.692
0.199000000000000	0.804
0.200000000000000	0.855
0.201000000000000	0.845
0.202000000000000	0.774
0.203000000000000	0.631
0.204000000000000	0.402
0.205000000000000	0.346
0.206000000000000	0.423
0.207000000000000	0.555
0.208000000000000	0.687
0.209000000000000	0.799
0.210000000000000	0.850
0.211000000000000	0.840
0.212000000000000	0.764
0.213000000000000	0.611
0.214000000000000	0.392
0.215000000000000	0.341
0.216000000000000	0.423
0.217000000000000	0.550
0.218000000000000	0.687
0.219000000000000	0.799
0.220000000000000	0.855
0.221000000000000	0.845
0.222000000000000	0.774
0.223000000000000	0.626
0.224000000000000	0.402
0.225000000000000	0.346
0.226000000000000	0.423
0.227000000000000	0.550
0.228000000000000	0.687
0.229000000000000	0.794
0.230000000000000	0.845
0.231000000000000	0.835
0.232000000000000	0.764
0.233000000000000	0.611
0.234000000000000	0.387
0.235000000000000	0.341
0.236000000000000	0.423
0.237000000000000	0.550
0.238000000000000	0.687
0.239000000000000	0.799
0.240000000000000	0.850
0.241000000000000	0.845
0.242000000000000	0.774
0.243000000000000	0.626
0.244000000000000	0.402
0.245000000000000	0.346
0.246000000000000	0.423
0.247000000000000	0.550
0.248000000000000	0.687
0.249000000000000	0.794
0.250000000000000	0.845
0.251000000000000	0.835
0.252000000000000	0.764
0.253000000000000	0.611
0.254000000000000	0.387
0.255000000000000	0.341
0.256000000000000	0.423
0.257000000000000	0.550
0.258000000000000	0.687
0.259000000000000	0.794
0.260000000000000	0.850
0.261000000000000	0.845
0.262000000000000	0.774
0.263000000000000	0.626
0.264000000000000	0.402
0.265000000000000	0.346
0.266000000000000	0.423
0.267000000000000	0.550
0.268000000000000	0.687
0.269000000000000	0.794
0.270000000000000	0.850
0.271000000000000	0.835
0.272000000000000	0.764
0.273000000000000	0.611
0.274000000000000	0.387
0.275000000000000	0.341
0.276000000000000	0.423
0.277000000000000	0.550
0.278000000000000	0.687
0.279000000000000	0.799
0.280000000000000	0.850
0.281000000000000	0.845
0.282000000000000	0.774
0.283000000000000	0.626
0.284000000000000	0.402
0.285000000000000	0.341
0.286000000000000	0.423
0.287000000000000	0.550
0.288000000000000	0.687
0.289000000000000	0.794
0.290000000000000	0.845
0.291000000000000	0.835
0.292000000000000	0.759
0.293000000000000	0.606
0.294000000000000	0.387
0.295000000000000	0.341
0.296000000000000	0.417
0.297000000000000	0.550
0.298000000000000	0.682
0.299000000000000	0.794
0.300000000000000	0.850
0.301000000000000	0.840
0.302000000000000	0.769
0.303000000000000	0.621
0.304000000000000	0.397
0.305000000000000	0.346
0.306000000000000	0.423
0.307000000000000	0.550
0.308000000000000	0.682
0.309000000000000	0.789
0.310000000000000	0.845
0.311000000000000	0.835
0.312000000000000	0.759
0.313000000000000	0.606
0.314000000000000	0.387
0.315000000000000	0.341
0.316000000000000	0.417
0.317000000000000	0.550
0.318000000000000	0.682
0.319000000000000	0.794
0.320000000000000	0.845
0.321000000000000	0.840
0.322000000000000	0.769
0.323000000000000	0.621
0.324000000000000	0.397
0.325000000000000	0.341
0.326000000000000	0.417
0.327000000000000	0.545
0.328000000000000	0.682
0.329000000000000	0.789
0.330000000000000	0.840
0.331000000000000	0.830
0.332000000000000	0.759
0.333000000000000	0.606
0.334000000000000	0.387
0.335000000000000	0.336
0.336000000000000	0.417
0.337000000000000	0.545
0.338000000000000	0.682
0.339000000000000	0.794
0.340000000000000	0.845
0.341000000000000	0.840
0.342000000000000	0.769
0.343000000000000	0.621
0.344000000000000	0.397
